dataset,share_null
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.7398843930635838
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.23699421965317918
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.6473988439306358
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.32947976878612717
GSE161176,0.32947976878612717
GSE161176,0.6473988439306358
GSE161176,0.48554913294797686
GSE161176,0.6473988439306358
GSE161176,0.23699421965317918
GSE161176,0.6473988439306358
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.7398843930635838
GSE161176,0.48554913294797686
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
GSE161176,0.48554913294797686
GSE161176,0.32947976878612717
